,org_pin,dst_pin,dst_state,po_del,vol_wt,act_wt,obj_cost,service,period,price,gstPer,basePrice,gst,charge_wt,org_lat,org_long,org_hasMetroCity,org_isSpecialDest,org_po_del,org_state,dst_state1,dst_lat,dst_long,dst_hasMetroCity,dst_isSpecialDest,dst_po_del
927,734003,273152,UTTARPRADESH,1,329,338,11494,PREMIUM,6 Day/s,380,18,380,58,338,26.7391972,88.4174889,1,0,1,WESTBENGAL,UTTARPRADESH,26.82935,83.529358,0,0,1
928,734003,581308,KARNATAKA,1,657,158,12227,PREMIUM,3 Day/s,625,18,625,95,658,26.7391972,88.4174889,1,0,1,WESTBENGAL,KARNATAKA,14.771757,74.1586863,1,0,1
929,734003,695003,KERALA,0,361,668,21970,PREMIUM,3 Day/s,625,18,625,95,668,26.7391972,88.4174889,1,0,1,WESTBENGAL,KERALA,8.415005,76.76893335,0,0,0
930,734003,713331,WESTBENGAL,0,1800,902,6770,PREMIUM,4 Day/s,475,18,475,72,1800,26.7391972,88.4174889,1,0,1,WESTBENGAL,WESTBENGAL,23.849245,86.901981,1,0,0
931,734003,110039,DELHI,1,7854,4338,23313,PREMIUM,2 Day/s,3720,18,3720,567,7854,26.7391972,88.4174889,1,0,1,WESTBENGAL,DELHI,28.7996944,77.0380555,1,0,1
932,734003,110039,DELHI,1,7854,1500,14456,PREMIUM,2 Day/s,3720,18,3720,567,7854,26.7391972,88.4174889,1,0,1,WESTBENGAL,DELHI,28.7996944,77.0380555,1,0,1
933,734003,442101,MAHARASHTRA,1,657,1251,7482,PREMIUM,8 Day/s,870,18,870,133,1251,26.7391972,88.4174889,1,0,1,WESTBENGAL,MAHARASHTRA,20.64706,78.4864775,1,0,1
934,734003,160001,CHANDIGARH,0,16105,12412,1683,PREMIUM,2 Day/s,6545,18,6545,998,16106,26.7391972,88.4174889,1,0,1,WESTBENGAL,CHANDIGARH,30.7602777,76.8024722,0,0,0
935,734003,160001,CHANDIGARH,0,16105,9956,6091,PREMIUM,2 Day/s,6545,18,6545,998,16106,26.7391972,88.4174889,1,0,1,WESTBENGAL,CHANDIGARH,30.7602777,76.8024722,0,0,0
936,734003,132039,HARYANA,1,2605,408,12024,PREMIUM,4 Day/s,1605,18,1605,245,2606,26.7391972,88.4174889,1,0,1,WESTBENGAL,HARYANA,100.0,100.0,0,0,1
937,734003,440037,MAHARASHTRA,1,2170,907,16051,PREMIUM,2 Day/s,1360,18,1360,207,2171,26.7391972,88.4174889,1,0,1,WESTBENGAL,MAHARASHTRA,21.0987839,79.0985512,1,0,1
938,734003,440037,MAHARASHTRA,1,2170,1777,13478,PREMIUM,2 Day/s,1360,18,1360,207,2171,26.7391972,88.4174889,1,0,1,WESTBENGAL,MAHARASHTRA,21.0987839,79.0985512,1,0,1
939,734003,676307,KERALA,1,361,685,23522,PREMIUM,5 Day/s,625,18,625,95,685,26.7391972,88.4174889,1,0,1,WESTBENGAL,KERALA,10.9609784,75.90033315,0,0,1
940,734003,676307,KERALA,1,361,138,11777,PREMIUM,5 Day/s,380,18,380,58,362,26.7391972,88.4174889,1,0,1,WESTBENGAL,KERALA,10.9609784,75.90033315,0,0,1
941,734003,400710,MAHARASHTRA,1,2605,569,7926,PREMIUM,2 Day/s,1470,18,1470,224,2606,26.7391972,88.4174889,1,0,1,WESTBENGAL,MAHARASHTRA,19.1100556,73.0175,1,0,1
942,734003,608401,TAMILNADU,1,329,225,2045,PREMIUM,5 Day/s,380,18,380,58,330,26.7391972,88.4174889,1,0,1,WESTBENGAL,TAMILNADU,11.35,79.69,1,0,1
943,734003,531116,ANDHRAPRADESH,1,1800,1776,774,PREMIUM,5 Day/s,1115,18,1115,170,1800,26.7391972,88.4174889,1,0,1,WESTBENGAL,ANDHRAPRADESH,17.573118,82.491412,0,0,1
944,734003,174011,HIMACHALPRADESH,1,16105,11137,5021,PREMIUM,5 Day/s,6545,18,6545,998,16106,26.7391972,88.4174889,1,0,1,WESTBENGAL,HIMACHALPRADESH,31.2306,76.7177,0,0,1
945,734003,639136,TAMILNADU,1,11048,4825,13317,PREMIUM,5 Day/s,4620,18,4620,705,11049,26.7391972,88.4174889,1,0,1,WESTBENGAL,TAMILNADU,11.0,78.0,1,0,1
946,208001,629177,TAMILNADU,1,361,311,8492,PREMIUM,3 Day/s,380,18,380,58,362,26.4656944,80.3448889,0,0,0,UTTARPRADESH,TAMILNADU,8.325,77.2746528,1,0,1
947,208001,629177,TAMILNADU,1,361,251,994,PREMIUM,3 Day/s,380,18,380,58,362,26.4656944,80.3448889,0,0,0,UTTARPRADESH,TAMILNADU,8.325,77.2746528,1,0,1
948,208001,457226,MADHYAPRADESH,0,361,80,5826,PREMIUM,7 Day/s,380,18,380,58,362,26.4656944,80.3448889,0,0,0,UTTARPRADESH,MADHYAPRADESH,23.64,75.12,0,0,0
949,208001,627102,TAMILNADU,1,16105,11877,18026,PREMIUM,7 Day/s,6545,18,6545,998,16106,26.4656944,80.3448889,0,0,0,UTTARPRADESH,TAMILNADU,8.462504899999999,77.58476585,1,0,1
950,208001,627102,TAMILNADU,1,16105,16911,24318,PREMIUM,7 Day/s,6545,18,6545,998,16911,26.4656944,80.3448889,0,0,0,UTTARPRADESH,TAMILNADU,8.462504899999999,77.58476585,1,0,1
951,208001,470002,MADHYAPRADESH,0,5775,786,7633,PREMIUM,5 Day/s,3075,18,3075,469,5775,26.4656944,80.3448889,0,0,0,UTTARPRADESH,MADHYAPRADESH,23.841762,78.732033,0,0,0
952,208001,422102,MAHARASHTRA,1,5775,2613,11843,PREMIUM,4 Day/s,3075,18,3075,469,5775,26.4656944,80.3448889,0,0,0,UTTARPRADESH,MAHARASHTRA,19.8975196,73.9458905,1,0,1
953,208001,422102,MAHARASHTRA,1,5775,2720,4188,PREMIUM,4 Day/s,3075,18,3075,469,5775,26.4656944,80.3448889,0,0,0,UTTARPRADESH,MAHARASHTRA,19.8975196,73.9458905,1,0,1
954,208001,388450,GUJARAT,0,1800,1788,17214,PREMIUM,2 Day/s,1115,18,1115,170,1800,26.4656944,80.3448889,0,0,0,UTTARPRADESH,GUJARAT,22.476651,72.8016111,0,0,0
955,208001,388450,GUJARAT,0,1800,1027,3219,PREMIUM,2 Day/s,1115,18,1115,170,1800,26.4656944,80.3448889,0,0,0,UTTARPRADESH,GUJARAT,22.476651,72.8016111,0,0,0
956,208001,577552,KARNATAKA,1,2170,2585,8802,PREMIUM,5 Day/s,1605,18,1605,245,2585,26.4656944,80.3448889,0,0,0,UTTARPRADESH,KARNATAKA,14.185,75.9969028,1,0,1
957,208001,577552,KARNATAKA,1,2170,434,3376,PREMIUM,5 Day/s,1360,18,1360,207,2171,26.4656944,80.3448889,0,0,0,UTTARPRADESH,KARNATAKA,14.185,75.9969028,1,0,1
958,208001,250609,UTTARPRADESH,1,361,379,21088,PREMIUM,6 Day/s,220,18,220,34,379,26.4656944,80.3448889,0,0,0,UTTARPRADESH,UTTARPRADESH,28.94,77.23,0,0,1
959,208001,250609,UTTARPRADESH,1,361,933,5089,PREMIUM,6 Day/s,305,18,305,47,933,26.4656944,80.3448889,0,0,0,UTTARPRADESH,UTTARPRADESH,28.94,77.23,0,0,1
960,208001,444312,MAHARASHTRA,1,329,31,18906,PREMIUM,5 Day/s,380,18,380,58,330,26.4656944,80.3448889,0,0,0,UTTARPRADESH,MAHARASHTRA,20.793708,76.695261,1,0,1
961,208001,444312,MAHARASHTRA,1,329,197,13006,PREMIUM,5 Day/s,380,18,380,58,330,26.4656944,80.3448889,0,0,0,UTTARPRADESH,MAHARASHTRA,20.793708,76.695261,1,0,1
962,208001,251314,UTTARPRADESH,0,530,286,17109,PREMIUM,4 Day/s,305,18,305,47,531,26.4656944,80.3448889,0,0,0,UTTARPRADESH,UTTARPRADESH,29.34246,77.8483889,0,0,0
963,208001,422004,MAHARASHTRA,0,5775,4566,11794,PREMIUM,2 Day/s,3075,18,3075,469,5775,26.4656944,80.3448889,0,0,0,UTTARPRADESH,MAHARASHTRA,20.13451185,73.82522245,1,0,0
964,208001,389151,GUJARAT,0,7854,3266,7440,PREMIUM,5 Day/s,4055,18,4055,619,7854,26.4656944,80.3448889,0,0,0,UTTARPRADESH,GUJARAT,22.83685085,74.254665,0,0,0
965,208001,689643,KERALA,1,380,397,23301,PREMIUM,5 Day/s,380,18,380,58,397,26.4656944,80.3448889,0,0,0,UTTARPRADESH,KERALA,9.29,76.74,0,0,1
966,208001,274603,UTTARPRADESH,1,2170,1784,11311,PREMIUM,4 Day/s,560,18,560,85,2171,26.4656944,80.3448889,0,0,0,UTTARPRADESH,UTTARPRADESH,26.48,83.16,0,0,1
967,208001,274603,UTTARPRADESH,1,2170,932,16795,PREMIUM,4 Day/s,560,18,560,85,2171,26.4656944,80.3448889,0,0,0,UTTARPRADESH,UTTARPRADESH,26.48,83.16,0,0,1
968,208001,574118,KARNATAKA,1,7854,9119,16248,PREMIUM,3 Day/s,4790,18,4790,731,9119,26.4656944,80.3448889,0,0,0,UTTARPRADESH,KARNATAKA,13.3105406,74.74395,1,0,1
969,737102,574118,KARNATAKA,1,20295,25577,12903,PREMIUM,3 Day/s,8190,18,8190,1249,25577,27.355,88.595,0,1,0,SIKKIM,KARNATAKA,13.3105406,74.74395,1,0,1
970,208001,627858,TAMILNADU,1,5775,6011,681,PREMIUM,5 Day/s,3320,18,3320,506,6011,26.4656944,80.3448889,0,0,0,UTTARPRADESH,TAMILNADU,8.9619,77.3615,1,0,1
971,208001,505460,TELANGANA,1,20295,10152,1947,PREMIUM,4 Day/s,8085,18,8085,1233,20295,26.4656944,80.3448889,0,0,0,UTTARPRADESH,TELANGANA,18.9219,78.821604,1,0,1
972,208001,622404,TAMILNADU,1,20295,11094,16377,PREMIUM,3 Day/s,8085,18,8085,1233,20295,26.4656944,80.3448889,0,0,0,UTTARPRADESH,TAMILNADU,10.3213935,78.72154499999999,1,0,1
973,208001,622404,TAMILNADU,1,20295,20858,10757,PREMIUM,3 Day/s,8085,18,8085,1233,20858,26.4656944,80.3448889,0,0,0,UTTARPRADESH,TAMILNADU,10.3213935,78.72154499999999,1,0,1
974,208001,638009,TAMILNADU,0,1347,571,6207,PREMIUM,3 Day/s,870,18,870,133,1347,26.4656944,80.3448889,0,0,0,UTTARPRADESH,TAMILNADU,11.32423425,77.7129596,1,0,0
975,208001,143303,PUNJAB,1,657,119,15931,PREMIUM,4 Day/s,435,18,435,66,658,26.4656944,80.3448889,0,0,0,UTTARPRADESH,PUNJAB,31.3494545,74.695,0,0,1
976,208001,679331,KERALA,1,361,436,22963,PREMIUM,5 Day/s,380,18,380,58,436,26.4656944,80.3448889,0,0,0,UTTARPRADESH,KERALA,11.334066,76.3067375,0,0,1
977,208001,411030,MAHARASHTRA,0,530,981,3448,PREMIUM,2 Day/s,625,18,625,95,981,26.4656944,80.3448889,0,0,0,UTTARPRADESH,MAHARASHTRA,18.5140232,73.84948615,1,0,0
978,208001,211004,UTTARPRADESH,0,70,240,17365,PREMIUM,1 Day/s,220,18,220,34,240,26.4656944,80.3448889,0,0,0,UTTARPRADESH,UTTARPRADESH,25.4949685,81.8612755,0,0,0
979,208001,604204,TAMILNADU,1,1347,722,22178,PREMIUM,6 Day/s,870,18,870,133,1347,26.4656944,80.3448889,0,0,0,UTTARPRADESH,TAMILNADU,12.34991665,79.3279861,1,0,1
980,302001,388540,GUJARAT,1,2170,1820,5994,PREMIUM,6 Day/s,1360,18,1360,207,2171,26.91794445,75.81031945000001,0,0,0,RAJASTHAN,GUJARAT,22.4115833,72.9276,0,0,1
981,302001,787032,ASSAM,0,20295,22110,15526,PREMIUM,5 Day/s,8855,18,8855,1351,22110,26.91794445,75.81031945000001,0,0,0,RAJASTHAN,ASSAM,27.45,95.01,0,1,0
982,302001,110091,DELHI,0,11048,12174,4229,PREMIUM,1 Day/s,2665,18,2665,407,12174,26.91794445,75.81031945000001,0,0,0,RAJASTHAN,DELHI,28.6143611,77.3042222,1,0,0
983,302001,828105,JHARKHAND,1,657,256,6485,PREMIUM,3 Day/s,625,18,625,95,658,26.91794445,75.81031945000001,0,0,0,RAJASTHAN,JHARKHAND,23.818594,86.384142,0,0,1
984,600002,828105,JHARKHAND,1,380,733,19398,PREMIUM,2 Day/s,625,18,625,95,733,13.074463,80.269891,1,0,0,TAMILNADU,JHARKHAND,23.818594,86.384142,0,0,1
985,302001,400088,MAHARASHTRA,0,321,394,18003,PREMIUM,1 Day/s,345,18,345,53,394,26.91794445,75.81031945000001,0,0,0,RAJASTHAN,MAHARASHTRA,19.0450278,72.9168889,1,0,0
986,302001,400088,MAHARASHTRA,0,321,86,5090,PREMIUM,1 Day/s,345,18,345,53,322,26.91794445,75.81031945000001,0,0,0,RAJASTHAN,MAHARASHTRA,19.0450278,72.9168889,1,0,0
987,403515,400088,MAHARASHTRA,0,16105,11607,20707,PREMIUM,2 Day/s,5950,18,5950,908,16106,44.654291650000005,44.643861099999995,0,0,1,GOA,MAHARASHTRA,19.0450278,72.9168889,1,0,0
988,302001,571426,KARNATAKA,1,16105,15189,16344,PREMIUM,4 Day/s,6545,18,6545,998,16106,26.91794445,75.81031945000001,0,0,0,RAJASTHAN,KARNATAKA,12.66,76.49,1,0,1
989,302001,784168,ASSAM,1,380,489,13003,PREMIUM,7 Day/s,380,18,380,58,489,26.91794445,75.81031945000001,0,0,0,RAJASTHAN,ASSAM,26.85798,93.66328,0,1,1
990,302001,786171,ASSAM,0,6363,4315,6110,PREMIUM,9 Day/s,3320,18,3320,506,6364,26.91794445,75.81031945000001,0,0,0,RAJASTHAN,ASSAM,27.39,95.63,0,1,0
991,302001,313205,RAJASTHAN,1,70,729,23055,PREMIUM,3 Day/s,305,18,305,47,729,26.91794445,75.81031945000001,0,0,0,RAJASTHAN,RAJASTHAN,24.72,74.08,0,0,1
992,302001,685563,KERALA,1,3900,2476,12826,PREMIUM,5 Day/s,2095,18,2095,320,3907,26.91794445,75.81031945000001,0,0,0,RAJASTHAN,KERALA,9.9656398,77.080904,0,0,1
993,302001,636403,TAMILNADU,0,5775,1913,11694,PREMIUM,2 Day/s,3075,18,3075,469,5775,26.91794445,75.81031945000001,0,0,0,RAJASTHAN,TAMILNADU,11.812889,77.838071,1,0,0
994,682304,533005,ANDHRAPRADESH,0,361,931,18341,PREMIUM,2 Day/s,435,19,435,69,931,9.9378333,76.3233611,0,0,1,KERALA,ANDHRAPRADESH,16.9965,82.22187,0,0,0
995,682304,533005,ANDHRAPRADESH,0,361,29,12541,PREMIUM,2 Day/s,305,19,305,49,362,9.9378333,76.3233611,0,0,1,KERALA,ANDHRAPRADESH,16.9965,82.22187,0,0,0
996,682304,638456,TAMILNADU,1,5775,6647,10546,PREMIUM,3 Day/s,1995,19,1995,319,6647,9.9378333,76.3233611,0,0,1,KERALA,TAMILNADU,11.376018,77.410892,1,0,1
997,682304,638456,TAMILNADU,1,5775,2715,5340,PREMIUM,3 Day/s,1735,19,1735,277,5775,9.9378333,76.3233611,0,0,1,KERALA,TAMILNADU,11.376018,77.410892,1,0,1
998,682304,788101,ASSAM,0,5775,4387,17876,PREMIUM,7 Day/s,3075,19,3075,491,5775,9.9378333,76.3233611,0,0,1,KERALA,ASSAM,24.88,92.55,0,1,0
999,682304,132117,HARYANA,0,530,1105,4582,PREMIUM,4 Day/s,870,19,870,139,1105,9.9378333,76.3233611,0,0,1,KERALA,HARYANA,29.3959722,76.9606388,0,0,0
1000,682304,132117,HARYANA,0,530,1472,20063,PREMIUM,4 Day/s,870,19,870,139,1472,9.9378333,76.3233611,0,0,1,KERALA,HARYANA,29.3959722,76.9606388,0,0,0
1001,682304,608306,TAMILNADU,1,70,557,3339,PREMIUM,3 Day/s,435,19,435,69,557,9.9378333,76.3233611,0,0,1,KERALA,TAMILNADU,11.22,79.56,1,0,1
1002,122016,608306,TAMILNADU,1,2605,3075,13364,PREMIUM,4 Day/s,1850,18,1850,282,3075,28.4965833,77.0852778,0,0,1,HARYANA,TAMILNADU,11.22,79.56,1,0,1
1003,122016,608306,TAMILNADU,1,2605,772,2956,PREMIUM,4 Day/s,1605,18,1605,245,2606,28.4965833,77.0852778,0,0,1,HARYANA,TAMILNADU,11.22,79.56,1,0,1
1004,682304,243002,UTTARPRADESH,1,321,127,20655,PREMIUM,3 Day/s,380,19,380,61,322,9.9378333,76.3233611,0,0,1,KERALA,UTTARPRADESH,28.38784725,79.34708,0,0,1
1005,560023,243002,UTTARPRADESH,1,7854,2502,8936,PREMIUM,2 Day/s,4055,18,4055,619,7854,12.975571,77.560338,1,0,1,KARNATAKA,UTTARPRADESH,28.38784725,79.34708,0,0,1
1006,682304,735224,WESTBENGAL,1,361,368,21095,PREMIUM,5 Day/s,380,19,380,61,368,9.9378333,76.3233611,0,0,1,KERALA,WESTBENGAL,26.56,88.86500000000001,1,0,1
1007,682304,814154,JHARKHAND,1,380,209,7345,PREMIUM,5 Day/s,380,19,380,61,380,9.9378333,76.3233611,0,0,1,KERALA,JHARKHAND,25.09314,87.38382,0,0,1
1008,682304,643213,TAMILNADU,1,11048,6335,15854,PREMIUM,3 Day/s,2460,19,2460,393,11049,9.9378333,76.3233611,0,0,1,KERALA,TAMILNADU,11.326393,76.737018,1,0,1
1009,682304,380023,GUJARAT,0,321,213,18000,PREMIUM,2 Day/s,380,19,380,61,322,9.9378333,76.3233611,0,0,1,KERALA,GUJARAT,23.0165139,72.6263889,0,0,0
1010,682304,247121,UTTARPRADESH,1,70,89,11752,PREMIUM,4 Day/s,380,19,380,61,89,9.9378333,76.3233611,0,0,1,KERALA,UTTARPRADESH,30.18629205,77.6197827,0,0,1
1011,682304,721304,WESTBENGAL,0,329,971,2763,PREMIUM,2 Day/s,625,19,625,100,971,9.9378333,76.3233611,0,0,1,KERALA,WESTBENGAL,22.337808350000003,87.27416389999999,1,0,0
1012,682304,721304,WESTBENGAL,0,329,820,9369,PREMIUM,2 Day/s,625,19,625,100,820,9.9378333,76.3233611,0,0,1,KERALA,WESTBENGAL,22.337808350000003,87.27416389999999,1,0,0
1013,682304,326037,RAJASTHAN,1,361,429,2197,PREMIUM,7 Day/s,380,19,380,61,429,9.9378333,76.3233611,0,0,1,KERALA,RAJASTHAN,24.2335331,76.7784265,0,0,1
1014,682304,673509,KERALA,1,2170,2172,12860,PREMIUM,2 Day/s,560,19,560,89,2172,9.9378333,76.3233611,0,0,1,KERALA,KERALA,11.73,75.65,0,0,1
1015,682304,843108,BIHAR,1,380,992,12269,PREMIUM,4 Day/s,625,19,625,100,992,9.9378333,76.3233611,0,0,1,KERALA,BIHAR,26.219353,84.606371,0,0,1
1016,682304,585309,KARNATAKA,1,530,418,19486,PREMIUM,5 Day/s,435,19,435,69,531,9.9378333,76.3233611,0,0,1,KERALA,KARNATAKA,16.72,76.67,1,0,1
1017,682304,394210,GUJARAT,0,11048,5798,16500,PREMIUM,3 Day/s,4620,19,4620,738,11049,9.9378333,76.3233611,0,0,1,KERALA,GUJARAT,21.148882,72.8432222,0,0,0
1018,682304,416144,MAHARASHTRA,1,657,540,3592,PREMIUM,2 Day/s,625,19,625,100,658,9.9378333,76.3233611,0,0,1,KERALA,MAHARASHTRA,16.77125,74.57022222,1,0,1
1019,682304,753002,ODISHA,0,15118,6915,12179,PREMIUM,3 Day/s,6160,19,6160,984,15119,9.9378333,76.3233611,0,0,1,KERALA,ODISHA,20.4667917,85.8581516,0,0,0
1020,682304,753002,ODISHA,0,15118,13392,9130,PREMIUM,3 Day/s,6160,19,6160,984,15119,9.9378333,76.3233611,0,0,1,KERALA,ODISHA,20.4667917,85.8581516,0,0,0
1021,682304,814133,JHARKHAND,1,361,34,994,PREMIUM,7 Day/s,380,19,380,61,362,9.9378333,76.3233611,0,0,1,KERALA,JHARKHAND,24.8256,87.17308,0,0,1
1022,682304,814133,JHARKHAND,1,361,579,3275,PREMIUM,7 Day/s,625,19,625,100,579,9.9378333,76.3233611,0,0,1,KERALA,JHARKHAND,24.8256,87.17308,0,0,1
1023,682304,680631,KERALA,1,321,139,5432,PREMIUM,3 Day/s,220,19,220,35,322,9.9378333,76.3233611,0,0,1,KERALA,KERALA,10.5598889,76.2350833,0,0,1
1024,682304,680631,KERALA,1,321,91,9937,PREMIUM,3 Day/s,220,19,220,35,322,9.9378333,76.3233611,0,0,1,KERALA,KERALA,10.5598889,76.2350833,0,0,1
1025,682304,500029,TELANGANA,0,16105,12548,8780,PREMIUM,1 Day/s,3485,19,3485,556,16106,9.9378333,76.3233611,0,0,1,KERALA,TELANGANA,17.674500000000002,78.795875,1,0,0
1026,682304,211012,UTTARPRADESH,1,530,1390,14846,PREMIUM,3 Day/s,870,19,870,139,1390,9.9378333,76.3233611,0,0,1,KERALA,UTTARPRADESH,25.448015,81.739,0,0,1
1027,682304,500002,TELANGANA,1,380,186,9756,PREMIUM,1 Day/s,305,19,305,49,380,9.9378333,76.3233611,0,0,1,KERALA,TELANGANA,17.3699444,78.4685278,1,0,1
1028,682304,413213,MAHARASHTRA,0,11048,13017,21790,PREMIUM,4 Day/s,5390,19,5390,861,13017,9.9378333,76.3233611,0,0,1,KERALA,MAHARASHTRA,17.810388850000002,75.64366154999999,1,0,0
1029,682304,641014,TAMILNADU,0,11048,11760,16980,PREMIUM,3 Day/s,2460,19,2460,393,11760,9.9378333,76.3233611,0,0,1,KERALA,TAMILNADU,11.02581,77.02456000000001,1,0,0
1030,682304,713315,WESTBENGAL,1,5775,6183,13197,PREMIUM,8 Day/s,3320,19,3320,530,6183,9.9378333,76.3233611,0,0,1,KERALA,WESTBENGAL,23.817778,86.98328,1,0,1
1031,682304,624707,TAMILNADU,1,380,70,13827,PREMIUM,4 Day/s,305,19,305,49,380,9.9378333,76.3233611,0,0,1,KERALA,TAMILNADU,10.31,77.86,1,0,1
1032,682304,851101,BIHAR,0,2605,1637,13828,PREMIUM,6 Day/s,1605,19,1605,256,2606,9.9378333,76.3233611,0,0,1,KERALA,BIHAR,25.416675,86.129379,0,0,0
1033,682304,530032,ANDHRAPRADESH,0,329,1113,6734,PREMIUM,2 Day/s,565,19,565,90,1113,9.9378333,76.3233611,0,0,1,KERALA,ANDHRAPRADESH,17.6537185,83.14372804999999,0,0,0
1034,682304,380028,GUJARAT,0,380,841,9412,PREMIUM,2 Day/s,625,19,625,100,841,9.9378333,76.3233611,0,0,1,KERALA,GUJARAT,22.99780555,72.5923472,0,0,0
1035,682304,413601,MAHARASHTRA,0,3900,4149,16275,PREMIUM,4 Day/s,2340,19,2340,374,4149,9.9378333,76.3233611,0,0,1,KERALA,MAHARASHTRA,18.0199847,76.0654763,1,0,0
1036,682304,413601,MAHARASHTRA,0,3900,1702,5431,PREMIUM,4 Day/s,2095,19,2095,334,3907,9.9378333,76.3233611,0,0,1,KERALA,MAHARASHTRA,18.0199847,76.0654763,1,0,0
1037,682304,125051,HARYANA,0,2605,2857,6056,PREMIUM,4 Day/s,1605,19,1605,256,2857,9.9378333,76.3233611,0,0,1,KERALA,HARYANA,29.6853055,75.5762777,0,0,0
1038,682304,400605,MAHARASHTRA,1,3900,2344,14908,PREMIUM,1 Day/s,1920,19,1920,307,3907,9.9378333,76.3233611,0,0,1,KERALA,MAHARASHTRA,19.1934722,72.9898333,1,0,1
1039,682304,686630,KERALA,1,2605,2072,22561,PREMIUM,2 Day/s,645,19,645,103,2606,9.9378333,76.3233611,0,0,1,KERALA,KERALA,9.669,76.5592,0,0,1
1040,682304,452018,MADHYAPRADESH,1,2170,1258,11986,PREMIUM,2 Day/s,1360,19,1360,217,2171,9.9378333,76.3233611,0,0,1,KERALA,MADHYAPRADESH,22.7175278,75.8963333,0,0,1
1041,737102,799279,TRIPURA,0,11048,15319,15349,PREMIUM,9 Day/s,3280,18,3280,500,15319,27.355,88.595,0,1,0,SIKKIM,TRIPURA,24.3788333,92.1598056,0,1,0
1042,737102,786001,ASSAM,0,5775,732,20041,PREMIUM,4 Day/s,1735,18,1735,265,5775,27.355,88.595,0,1,0,SIKKIM,ASSAM,27.46,95.0706,0,1,0
1043,737102,786001,ASSAM,0,5775,6647,6731,PREMIUM,4 Day/s,1995,18,1995,304,6647,27.355,88.595,0,1,0,SIKKIM,ASSAM,27.46,95.0706,0,1,0
1044,737102,572218,KARNATAKA,1,1800,1277,23293,PREMIUM,5 Day/s,1115,18,1115,170,1800,27.355,88.595,0,1,0,SIKKIM,KARNATAKA,13.3302562,76.3875393,1,0,1
1045,737102,612905,TAMILNADU,1,7854,3227,18946,PREMIUM,5 Day/s,4055,18,4055,619,7854,27.355,88.595,0,1,0,SIKKIM,TAMILNADU,11.19,79.43,1,0,1
1046,737102,301706,RAJASTHAN,1,361,964,18678,PREMIUM,5 Day/s,625,18,625,95,964,27.355,88.595,0,1,0,SIKKIM,RAJASTHAN,28.0217975,76.4678695,0,0,1
1047,737102,301706,RAJASTHAN,1,361,106,5762,PREMIUM,5 Day/s,380,18,380,58,362,27.355,88.595,0,1,0,SIKKIM,RAJASTHAN,28.0217975,76.4678695,0,0,1
1048,737102,145024,PUNJAB,1,1800,393,16207,PREMIUM,6 Day/s,1115,18,1115,170,1800,27.355,88.595,0,1,0,SIKKIM,PUNJAB,32.196636999999996,75.50444,0,0,1
1049,737102,145024,PUNJAB,1,1800,1735,21665,PREMIUM,6 Day/s,1115,18,1115,170,1800,27.355,88.595,0,1,0,SIKKIM,PUNJAB,32.196636999999996,75.50444,0,0,1
1050,248179,145024,PUNJAB,1,530,1047,21179,PREMIUM,5 Day/s,565,18,565,86,1047,30.4568056,78.0741,0,0,0,UTTARAKHAND,PUNJAB,32.196636999999996,75.50444,0,0,1
1051,737102,829118,JHARKHAND,1,2170,1594,17610,PREMIUM,6 Day/s,825,18,825,126,2171,27.355,88.595,0,1,0,SIKKIM,JHARKHAND,23.701175,85.30595600000001,0,0,1
1052,737102,625006,TAMILNADU,0,361,694,12978,PREMIUM,4 Day/s,625,18,625,95,694,27.355,88.595,0,1,0,SIKKIM,TAMILNADU,9.88319765,78.05848615,1,0,0
1053,737102,625006,TAMILNADU,0,361,375,22868,PREMIUM,4 Day/s,380,18,380,58,375,27.355,88.595,0,1,0,SIKKIM,TAMILNADU,9.88319765,78.05848615,1,0,0
1054,737102,786610,ASSAM,1,321,123,9297,PREMIUM,8 Day/s,305,18,305,47,322,27.355,88.595,0,1,0,SIKKIM,ASSAM,27.28,95.24,0,1,1
1055,737102,682018,KERALA,1,15118,21617,17563,PREMIUM,2 Day/s,8470,18,8470,1292,21617,27.355,88.595,0,1,0,SIKKIM,KERALA,9.9914167,76.2814167,0,0,1
1056,737102,641652,TAMILNADU,0,329,1012,15007,PREMIUM,4 Day/s,870,18,870,133,1012,27.355,88.595,0,1,0,SIKKIM,TAMILNADU,11.167488,77.315212,1,0,0
1057,737102,606806,TAMILNADU,1,361,774,3966,PREMIUM,3 Day/s,625,18,625,95,774,27.355,88.595,0,1,0,SIKKIM,TAMILNADU,12.0917,79.1303,1,0,1
1058,737102,606806,TAMILNADU,1,321,638,7896,PREMIUM,3 Day/s,625,18,625,95,638,27.355,88.595,0,1,0,SIKKIM,TAMILNADU,12.0917,79.1303,1,0,1
1059,737102,274801,UTTARPRADESH,1,70,341,15694,PREMIUM,10 Day/s,380,18,380,58,341,27.355,88.595,0,1,0,SIKKIM,UTTARPRADESH,26.675,83.605,0,0,1
1060,737102,441912,MAHARASHTRA,1,321,446,2521,PREMIUM,7 Day/s,380,18,380,58,446,27.355,88.595,0,1,0,SIKKIM,MAHARASHTRA,21.4217395,79.707602,1,0,1
1061,737102,285125,UTTARPRADESH,1,361,846,23578,PREMIUM,10 Day/s,625,18,625,95,846,27.355,88.595,0,1,0,SIKKIM,UTTARPRADESH,26.38134,79.44226,0,0,1
